IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000002765783|PT590|LOC0000000001795897|Poste|-29.765100500|-57.072595800|Aerial|Autossustentável|26.490000000|26.490000000|PT587|LOC0000000001795891|Poste|-29.765106700|-57.072869600|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002069704|PT590 >> PT587|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002765783|PT587|LOC0000000001795891|Poste|-29.765106700|-57.072869600|Aerial|Autossustentável|41.320000000|41.320000000|PT588|LOC0000000001795893|Poste|-29.765120600|-57.073296500|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002069771|PT587 >> PT588|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002765783|PT580|LOC0000000001795877|Poste|-29.766113000|-57.072572400|Aerial|Autossustentável|49.260000000|49.260000000|PT581|LOC0000000001795879|Poste|-29.765668700|-57.072580800|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002087815|PT580 >> PT581|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002765783|PT560|LOC0000000001795837|Poste|-29.766625000|-57.072066800|Aerial|Autossustentável|37.240000000|37.240000000|PT571|LOC0000000001795859|Poste|-29.766620100|-57.071681800|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002081026|PT560 >> PT571|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002765783|PT574|LOC0000000001795865|Poste|-29.766626800|-57.072560200|Aerial|Autossustentável|47.720000000|47.720000000|PT560|LOC0000000001795837|Poste|-29.766625000|-57.072066800|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002081011|PT574 >> PT560|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002765783|PT571|LOC0000000001795859|Poste|-29.766620100|-57.071681800|Aerial|Autossustentável|33.240000000|33.240000000|PT570|LOC0000000001795857|Poste|-29.766610300|-57.071338300|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002081079|PT571 >> PT570|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002765783|PT574|LOC0000000001795865|Poste|-29.766626800|-57.072560200|Aerial|Autossustentável|21.040000000|21.040000000|PT575|LOC0000000001795867|Poste|-29.766437000|-57.072556200|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000002216983|I01G0872|LOC0000000001795857|Poste|PT570|-29.766610300|-57.071338300|ROT0000000002204586|PT574 >> PT575|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002096823|PT2794|LOC0000000001800303|Poste|-29.754123600|-57.093387800|Aerial|Autossustentável|38.840000000|38.840000000|PT2800|LOC0000000001800315|Poste|-29.754123000|-57.092986200|EQP0000000002096627|I01G01517|LOC0000000001800281|Poste|PT2783|-29.753386100|-57.092862600|EQP0000000002096374|I01G01516|LOC0000000001800303|Poste|PT2794|-29.754123600|-57.093387800|ROT0000000002086994|PT2794 >> PT2800|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002096823|PT2783|LOC0000000001800281|Poste|-29.753386100|-57.092862600|Aerial|Autossustentável|31.990000000|31.990000000|PT2772|LOC0000000001800259|Poste|-29.753674600|-57.092853600|EQP0000000002096627|I01G01517|LOC0000000001800281|Poste|PT2783|-29.753386100|-57.092862600|EQP0000000002096374|I01G01516|LOC0000000001800303|Poste|PT2794|-29.754123600|-57.093387800|ROT0000000002086864|PT2783 >> PT2772|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002803776|PT1420|LOC0000000001797554|Poste|-29.749656000|-57.077476500|Aerial|Autossustentável|40.440000000|40.440000000|PT1333|LOC0000000001797380|Poste|-29.749654500|-57.077058400|EQP0000000002799272|I01G0578|LOC0000000001797382|Poste|PT1334|-29.749657000|-57.077771600|EQP0000000002799712|I01G0577|LOC0000000001797366|Poste|PT1326|-29.749216300|-57.076823200|ROT0000000001947656|PT1420 >> PT1333|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002803776|PT1334|LOC0000000001797382|Poste|-29.749657000|-57.077771600|Aerial|Autossustentável|28.540000000|28.540000000|PT1420|LOC0000000001797554|Poste|-29.749656000|-57.077476500|EQP0000000002799272|I01G0578|LOC0000000001797382|Poste|PT1334|-29.749657000|-57.077771600|EQP0000000002799712|I01G0577|LOC0000000001797366|Poste|PT1326|-29.749216300|-57.076823200|ROT0000000001947655|PT1334 >> PT1420|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002096823|PT2800|LOC0000000001800315|Poste|-29.754123000|-57.092986200|Aerial|Autossustentável|17.900000000|17.930000000|PT2773|LOC0000000001800261|Poste|-29.754020800|-57.092842900|EQP0000000002096627|I01G01517|LOC0000000001800281|Poste|PT2783|-29.753386100|-57.092862600|EQP0000000002096374|I01G01516|LOC0000000001800303|Poste|PT2794|-29.754123600|-57.093387800|ROT0000000002096740|PT2800 >> PT2773|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002096823|PT2772|LOC0000000001800259|Poste|-29.753674600|-57.092853600|Aerial|Autossustentável|38.390000000|38.390000000|PT2773|LOC0000000001800261|Poste|-29.754020800|-57.092842900|EQP0000000002096627|I01G01517|LOC0000000001800281|Poste|PT2783|-29.753386100|-57.092862600|EQP0000000002096374|I01G01516|LOC0000000001800303|Poste|PT2794|-29.754123600|-57.093387800|ROT0000000002086960|PT2772 >> PT2773|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002803776|PT1333|LOC0000000001797380|Poste|-29.749654500|-57.077058400|Aerial|Autossustentável|30.920000000|30.920000000|PT1327|LOC0000000001797368|Poste|-29.749472400|-57.076816200|EQP0000000002799272|I01G0578|LOC0000000001797382|Poste|PT1334|-29.749657000|-57.077771600|EQP0000000002799712|I01G0577|LOC0000000001797366|Poste|PT1326|-29.749216300|-57.076823200|ROT0000000002797090|PT1333 >> PT1327|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002803776|PT1327|LOC0000000001797368|Poste|-29.749472400|-57.076816200|Aerial|Autossustentável|28.400000000|28.400000000|PT1326|LOC0000000001797366|Poste|-29.749216300|-57.076823200|EQP0000000002799272|I01G0578|LOC0000000001797382|Poste|PT1334|-29.749657000|-57.077771600|EQP0000000002799712|I01G0577|LOC0000000001797366|Poste|PT1326|-29.749216300|-57.076823200|ROT0000000001947640|PT1327 >> PT1326|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2288|LOC0000000001799291|Poste|-29.759611400|-57.086316600|Aerial|Autossustentável|31.030000000|31.030000000|PT2282|LOC0000000001799279|Poste|-29.759799400|-57.086554300|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002101973|PT2288 >> PT2282|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2279|LOC0000000001799273|Poste|-29.759801100|-57.087532000|Aerial|Autossustentável|94.960000000|94.960000000|PT2282|LOC0000000001799279|Poste|-29.759799400|-57.086554300|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002028919|PT2279 >> PT2282|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2293|LOC0000000001799301|Poste|-29.759823400|-57.089428000|Aerial|Autossustentável|61.950000000|61.950000000|PT2291|LOC0000000001799297|Poste|-29.759813800|-57.088787600|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002028486|PT2293 >> PT2291|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2281|LOC0000000001799277|Poste|-29.759805000|-57.088204300|Aerial|Autossustentável|29.980000000|29.980000000|PT2280|LOC0000000001799275|Poste|-29.759809700|-57.088514200|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002102512|PT2281 >> PT2280|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2280|LOC0000000001799275|Poste|-29.759809700|-57.088514200|Aerial|Autossustentável|26.450000000|26.450000000|PT2291|LOC0000000001799297|Poste|-29.759813800|-57.088787600|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002102513|PT2280 >> PT2291|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2278|LOC0000000001799271|Poste|-29.759801700|-57.087827700|Aerial|Autossustentável|36.430000000|36.430000000|PT2281|LOC0000000001799277|Poste|-29.759805000|-57.088204300|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002102511|PT2278 >> PT2281|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002409014|PT2279|LOC0000000001799273|Poste|-29.759801100|-57.087532000|Aerial|Autossustentável|28.600000000|28.600000000|PT2278|LOC0000000001799271|Poste|-29.759801700|-57.087827700|EQP0000000002403435|RSUGNFIST-85|LOC0000000001799291|Poste|PT2288|-29.759611400|-57.086316600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|ROT0000000002102510|PT2279 >> PT2278|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002099816|PT1153|LOC0000000001797020|Poste|-29.751521500|-57.086412700|Aerial|Autossustentável|34.580000000|34.580000000|PT1154|LOC0000000001797022|Poste|-29.751833400|-57.086404900|EQP0000000002098868|I01G01435|LOC0000000001797022|Poste|PT1154|-29.751833400|-57.086404900|EQP0000000002098898|I01G01434|LOC0000000001797020|Poste|PT1153|-29.751521500|-57.086412700|ROT0000000002088679|PT1153 >> PT1154|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1148|LOC0000000001797010|Poste|-29.750946400|-57.081489600|Aerial|Autossustentável|31.720000000|31.720000000|PT1172|LOC0000000001797058|Poste|-29.750939900|-57.081161800|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002020073|PT1148 >> PT1172|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1171|LOC0000000001797056|Poste|-29.750933700|-57.080849100|Aerial|Autossustentável|29.010000000|29.010000000|PT1166|LOC0000000001797046|Poste|-29.750927800|-57.080549300|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002020093|PT1171 >> PT1166|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1166|LOC0000000001797046|Poste|-29.750927800|-57.080549300|Aerial|Autossustentável|38.120000000|38.120000000|PT1560|LOC0000000001797834|Poste|-29.750920000|-57.080155300|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002090803|PT1166 >> PT1560|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1126|LOC0000000001796966|Poste|-29.750954800|-57.081792900|Aerial|Autossustentável|29.350000000|29.350000000|PT1148|LOC0000000001797010|Poste|-29.750946400|-57.081489600|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002080932|PT1126 >> PT1148|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1172|LOC0000000001797058|Poste|-29.750939900|-57.081161800|Aerial|Autossustentável|30.250000000|30.250000000|PT1171|LOC0000000001797056|Poste|-29.750933700|-57.080849100|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002020084|PT1172 >> PT1171|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1560|LOC0000000001797834|Poste|-29.750920000|-57.080155300|Aerial|Autossustentável|30.690000000|30.690000000|PT1399|LOC0000000001797512|Poste|-29.750916100|-57.079838000|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002090804|PT1560 >> PT1399|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1125|LOC0000000001796964|Poste|-29.750991800|-57.082798900|Aerial|Autossustentável|37.470000000|37.470000000|PT1124|LOC0000000001796962|Poste|-29.750977600|-57.082411900|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002081098|PT1125 >> PT1124|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1124|LOC0000000001796962|Poste|-29.750977600|-57.082411900|Aerial|Autossustentável|30.540000000|30.540000000|PT1127|LOC0000000001796968|Poste|-29.750965900|-57.082096400|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002019330|PT1124 >> PT1127|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1127|LOC0000000001796968|Poste|-29.750965900|-57.082096400|Aerial|Autossustentável|29.380000000|29.380000000|PT1126|LOC0000000001796966|Poste|-29.750954800|-57.081792900|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002080906|PT1127 >> PT1126|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632257|PT1399|LOC0000000001797512|Poste|-29.750916100|-57.079838000|Aerial|Autossustentável|28.200000000|28.200000000|PT1398|LOC0000000001797510|Poste|-29.750913900|-57.079546500|EQP0000000002632020|RSUGNHUB-41|LOC0000000001796964|Poste|PT1125|-29.750991800|-57.082798900|EQP0000000002632143|RSUGNHUB-40|LOC0000000001797510|Poste|PT1398|-29.750913900|-57.079546500|ROT0000000002020128|PT1399 >> PT1398|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017701143|PT3422|LOC0000000001801560|Poste|-29.771908400|-57.084514000|Aerial|Autossustentável|37.530000000|37.530000000|PT3421|LOC0000000001801558|Poste|-29.771569900|-57.084524000|EQP0000000002342908|RSUGNHUB-09|LOC0000000001801982|Poste|PT3633|-29.772312000|-57.085105300|EQP0000000017700917|I01GPF371|LOC0000000002222335|MDU|3580_97502800|-29.771494800|-57.084770400|ROT0000000002091259|PT3422 >> PT3421|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017701143|PT3632|LOC0000000001801980|Poste|-29.772310500|-57.084767700|Aerial|Autossustentável|42.250000000|42.250000000|PT3411|LOC0000000001801538|Poste|-29.772167000|-57.084502800|EQP0000000002342908|RSUGNHUB-09|LOC0000000001801982|Poste|PT3633|-29.772312000|-57.085105300|EQP0000000017700917|I01GPF371|LOC0000000002222335|MDU|3580_97502800|-29.771494800|-57.084770400|ROT0000000017701117|PT3632 >> PT3411|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017701143|PT3411|LOC0000000001801538|Poste|-29.772167000|-57.084502800|Aerial|Autossustentável|28.690000000|28.690000000|PT3422|LOC0000000001801560|Poste|-29.771908400|-57.084514000|EQP0000000002342908|RSUGNHUB-09|LOC0000000001801982|Poste|PT3633|-29.772312000|-57.085105300|EQP0000000017700917|I01GPF371|LOC0000000002222335|MDU|3580_97502800|-29.771494800|-57.084770400|ROT0000000002091258|PT3411 >> PT3422|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017701143|PT3632|LOC0000000001801980|Poste|-29.772310500|-57.084767700|Aerial|Autossustentável|32.650000000|32.650000000|PT3633|LOC0000000001801982|Poste|-29.772312000|-57.085105300|EQP0000000002342908|RSUGNHUB-09|LOC0000000001801982|Poste|PT3633|-29.772312000|-57.085105300|EQP0000000017700917|I01GPF371|LOC0000000002222335|MDU|3580_97502800|-29.771494800|-57.084770400|ROT0000000002079091|PT3632 >> PT3633|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT2873|LOC0000000001800461|Poste|-29.757015100|-57.089723800|Aerial|Autossustentável|23.750000000|23.750000000|PT300|LOC0000000001795317|Poste|-29.757014000|-57.089478300|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002085664|PT2873 >> PT300|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT2815|LOC0000000001800345|Poste|-29.757031000|-57.090459100|Aerial|Autossustentável|40.010000000|40.010000000|PT2818|LOC0000000001800351|Poste|-29.757022000|-57.090045600|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002085462|PT2815 >> PT2818|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT2873|LOC0000000001800461|Poste|-29.757015100|-57.089723800|Aerial|Autossustentável|31.270000000|31.270000000|PT2818|LOC0000000001800351|Poste|-29.757022000|-57.090045600|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002085464|PT2873 >> PT2818|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT300|LOC0000000001795317|Poste|-29.757014000|-57.089478300|Aerial|Autossustentável|30.780000000|30.780000000|PT299|LOC0000000001795315|Poste|-29.757012200|-57.089160100|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002085671|PT300 >> PT299|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT2806|LOC0000000001800327|Poste|-29.757046000|-57.091405000|Aerial|Autossustentável|35.600000000|35.600000000|PT2805|LOC0000000001800325|Poste|-29.757042700|-57.091047200|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002082095|PT2806 >> PT2805|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT2805|LOC0000000001800325|Poste|-29.757042700|-57.091047200|Aerial|Autossustentável|25.570000000|25.570000000|PT2816|LOC0000000001800347|Poste|-29.757037500|-57.090782900|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002082113|PT2805 >> PT2816|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002574998|PT2815|LOC0000000001800345|Poste|-29.757031000|-57.090459100|Aerial|Autossustentável|31.330000000|31.330000000|PT2816|LOC0000000001800347|Poste|-29.757037500|-57.090782900|EQP0000000002530093|RSUGNHUB-72|LOC0000000001795315|Poste|PT299|-29.757012200|-57.089160100|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|ROT0000000002085461|PT2815 >> PT2816|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632696|PT1058|LOC0000000001796830|Poste|-29.752622400|-57.091175800|Aerial|Autossustentável|39.310000000|39.310000000|PT1059|LOC0000000001796832|Poste|-29.752612200|-57.090769600|EQP0000000002630602|RSUGNHUB-49|LOC0000000001797426|Poste|PT1356|-29.752563600|-57.087926600|EQP0000000002630895|RSUGNHUB-48|LOC0000000001796830|Poste|PT1058|-29.752622400|-57.091175800|ROT0000000002082780|PT1058 >> PT1059|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632696|PT1064|LOC0000000001796842|Poste|-29.752605000|-57.090481300|Aerial|Autossustentável|27.900000000|27.900000000|PT1059|LOC0000000001796832|Poste|-29.752612200|-57.090769600|EQP0000000002630602|RSUGNHUB-49|LOC0000000001797426|Poste|PT1356|-29.752563600|-57.087926600|EQP0000000002630895|RSUGNHUB-48|LOC0000000001796830|Poste|PT1058|-29.752622400|-57.091175800|ROT0000000002087472|PT1064 >> PT1059|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002632696|PT1062|LOC0000000001796838|Poste|-29.752591300|-57.089935600|Aerial|Autossustentável|33.400000000|33.400000000|PT1358|LOC0000000001797430|Poste|-29.752584300|-57.089590400|EQP0000000002630602|RSUGNHUB-49|LOC0000000001797426|Poste|PT1356|-29.752563600|-57.087926600|EQP0000000002630895|RSUGNHUB-48|LOC0000000001796830|Poste|PT1058|-29.752622400|-57.091175800|ROT0000000002081494|PT1062 >> PT1358|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
